borrower,bETHcollateral,percent,ust_loan,bLunacollateral
terra164mqen7k7fflejrxgz44t4wyjw6c6k2zrm48n5,2399999.0,0.9803687589261043,71753889825,5013462070.0
terra19kwp4dalvcxs79mdcftakvj7rlcy02plaaxz6s,2399999.0,0.9803969054024844,2380000863,0.0
terra1vhtvt4qzgft4y42scy9gnvn2ntm6e9rhpz6ltr,2398173.0,0.9804250304640781,3200646615,0.0
terra1ys0nf7v3tsn8uc9afjy8qsngrqdkjn52hpa586,2397734.0,0.9804531503772101,5421633078,173081161.0
terra1nar5vgd74tndktc2h4e2sj5dl9lgdtkcah07zy,2393237.0,0.98048121755086,41453235815,2512613631.0
terra1phy7z2kz907dgt7p3waq07cwjm5wnf5jsq72xh,2391754.0,0.9805092673323258,4274588574,4999964.0
terra1ey4psqlf8htz2du2gjeh6ye9xrcey2xghhephv,2383729.0,0.980537222998972,3911518652,228982084.0
terra1c604dq47d64r3qvkvwspchjdc0uqyc8dn3e3se,2379999.0,0.9805651349212845,14070522305,517244507.0
terra17l7zsz6k64qc93acjre67ws0kayp0urtgjc5vg,2378808.0,0.9805930328759023,4447394127,0.0
terra12cyv7gvnrg9jlhkkc5dzph79unefzke84cfudu,2369122.0,0.9806208172359853,20309841605,1300436690.0
terra1e5qj9fq63cczj2pwjh04gmh7g79ugez6latayy,2368886.0,0.9806485988283301,3086363616,0.0
terra1s9erhauaj2sdcfqg7fsm5qt33drt9xeh5vgpsz,2367661.0,0.9806763660542384,23712450490,923652283.0
terra1xan8j5u42lawvq9y02ryz08vq4wg9zgaprv9ml,2366624.0,0.9807041211185182,5618341684,70922888.0
terra1e744gpjaxms5jah5uuvtmhew0cu96w2quz5ypf,2365792.0,0.9807318664253489,2696383668,0.0
terra1u0ku80mg0efw9cp7h4hr4kcdvy34d3pegljjcx,2364850.0,0.980759600684683,49279948715,2312232456.0
terra15l7wjg973r2eh8v8n7y7p8wcvf08ty7tzkftyw,2360165.0,0.9807872799997267,36098982600,1733865342.0
terra1nx7x7jlf3tnadvd26jd27wfgzj3xg9lc0kpe5e,2360033.0,0.9808149577667137,28855866552,1301048688.0
terra136j0l8e7dg57rxl72v2m83s9hmtjmjrykk5kas,2347336.0,0.9808424866270508,19912345738,781115052.0
terra1y8fcd7n57f6qmc2he4gw68t2cn86n4rwz0w4ya,2339900.0,0.9808699282801856,11006446639,335252994.0
terra1ye3fu5peuwp0gjn2q8wa70nj7wcyc5qttqjg49,2337008.0,0.9808973360168022,182017100978,8779524818.0
terra1q7e76z7dh3ul0zhed6tc9whuxjj7f5svgqnqdd,2323343.0,0.9809245834943522,3000081190,24999820.0
terra1mlvctkptlemgsu9whkpz7xthlm5s8l29d759ad,2323101.0,0.9809518281337979,1968795769,0.0
terra1nrg8s0wtd2z0xyl26u669qh87qcn2ql0wepvhj,2322520.0,0.980979065959448,7480741693,200976338.0
terra1f3tww2g499na04nw628k68jeghxv869saynjux,2322203.0,0.9810063000674161,58501235956,2679444600.0
terra14p335xquz7d3xmzwvut3qr6p5p3q6dxuqdkznl,2320320.0,0.9810335120921188,5074858671,165474336.0
terra1truecdmp2m0z3vu5trv6j57ercqrxltlllq363,2314485.0,0.9810606556856721,3123017393,0.0
terra13637dlufcz3lhmm52rssl3ujcxcs7lswcutu9x,2310694.0,0.9810877548195021,6981730043,314636904.0
terra12a3z3cgyhg3u6eq6g5gpge6zlvuz6z3gxlzmu5,2309155.0,0.9811148359043965,4445520805,129384248.0
terra16e4uz0cnuyg2csmgvl7u38xrx70kst9dmd88y0,2300000.0,0.9811418096221665,10541765969,516243525.0
terra1epdnpg2zz8qenh6r02q3mafp4tjlm90qrsmres,2295196.0,0.9811687270000494,4516044084,107359719.0
terra1yssg9kfkqegthcy0x9hw57vax7dxz3wg2nal8v,2279997.0,0.9811954661285688,14788304177,573645919.0
terra10zl6y80a79jcfaw565he6u6s5l7kyvk3sc3wgq,2275852.0,0.9812221566457576,16322278519,634226335.0
terra1q64gj8j3d8nnykqm348uy7ttqqd2n9yyz2mv5f,2269998.0,0.9812487785089709,6081923114,142205559.0
terra1ultu4mxuj906eqw6teqlc9kac7fmv4nf47yrth,2267559.0,0.9812753717683156,3397037997,0.0
terra1lnvzq4t2339p5qx6gmxgrqreaxkectmpt78202,2267470.0,0.9813019639838947,3128856030,0.0
terra1hecryr7jjmp9tav063mzx87rc8azd829vwlczl,2266056.0,0.9813285396165011,8267588733,235851177.0
terra1japztu9us7xej9xtxg8pjj6y5z628gkpvnxyx8,2265667.0,0.9813551106870311,50768989622,2928608513.0
terra17hhr6ddnvj6au3jqxdp9ay8d5h6r4e7qvfdesw,2262443.0,0.9813816439474453,12666699702,445804728.0
terra1efz0ar4qdk2qr3kngzqzv5wdqpamm26ehlpyf3,2255031.0,0.9814080902821221,212761435194,14435470298.0
terra1k2ajy4y253740mtewk8lns24cnw9xn7u6gjydu,2253059.0,0.9814345134897678,2779585700,0.0
terra1wxv4z3a5ztr3wsh2ppr8m8xjkej68pu2jhs63e,2249998.0,0.9814609007989135,4538479024,53999639.0
terra1tuv9erj4n0af4scl5ep0pgm9afc3jpxfm4yvvj,2247772.0,0.9814872620021914,7576995227,251294469.0
terra1259c2xgdfk55kp75eahgc2ck9kn3cvve884ake,2244998.0,0.9815135906728202,14144063859,755144605.0
terra18vcs8af2vszgxqulm052qfgz36lpqyatq984l6,2237121.0,0.9815398269643295,3832843000,0.0
terra1cccs380900svwhzhwv07ydeegfq84dg75f7yra,2226428.0,0.9815659378515066,3020119335,0.0
terra1sy8ls9vgxj2nxvm9j4uesa7vuvrgnzgr06dpt8,2224185.0,0.9815920224334449,17544693697,777018176.0
terra1k86y2pedv6hzhtr5d7pgy7frsc27n5quc6tqyq,2224173.0,0.9816181068746509,187604033216,10000000000.0
terra1n038n2cky6sf2rt8vn7eftqhmn00zrwftrp6dd,2221998.0,0.981644165808102,5269854733,341965467.0
terra10qwm80ccf0kqtzp4tu9queu3uprkx5m2pwfvfk,2215030.0,0.9816701430229159,65608054535,3506623313.0
terra13xgfvwefjnxur27gvnhlk6yes34l4n63ev6s4t,2206977.0,0.9816960257945345,5046375362,122313691.0
terra1hu59lrc9rzdnazs3je38a5ftrv45e804j9rpvj,2200311.0,0.9817218303892825,5651776540,140034382.0
terra1cv5am7jlgys3q58ap5n7ww7qnl7qf8zfhc3ykk,2199999.0,0.9817476313249869,3974532784,10903124.0
terra1htz5xpqyzjue64dt7l6g5uuvngd8qemmn76g9e,2199999.0,0.9817734322606914,48614380628,2443511760.0
terra1jwsdm2q8e4g6cehxgu4ssu28njcgw4ftgvyf8r,2199999.0,0.9817992331963958,4907038422,69064712.0
terra195xgslslselt0p22vfjw4w33uq0wjay6z02j06,2199999.0,0.9818250341321003,2682719000,0.0
terra17u84mgdu2skgqhuluq7m27p6rquan8kwv3pjr9,2199998.0,0.9818508350560771,5221816447,62539671.0
terra15nqkjykh6dlth0vj500emxg60ycm2k89w2vn06,2186505.0,0.9818764777381522,86129821637,3781939734.0
terra15yhzu0x9a0rglysjnsum473jtagq0ex3evhwax,2179999.0,0.9819020441197891,201503230745,8815106504.0
terra1tluyekggnce4js7usrs0xk06528vg99ra09ae8,2169121.0,0.9819274829274687,35627207386,2374556349.0
terra1rlxe6f0t9rpkngud2fvcmt0c2y0xgj99y89nak,2161542.0,0.9819528328508843,2773900176,315690234.0
terra17ku4mw756kkzm4fzhqn6g3ygjk3jexp0w0h7ls,2147385.0,0.9819780167452032,3717652755,0.0
terra15dn9n3ktw3766ks8zkuaxmk972kr333kznzc57,2137026.0,0.9820030791522428,4202732755,56314877.0
terra1jmwp2kwsxuft68mgdlh72x2azvkhqlrydaaw5k,2133160.0,0.9820280962199812,4818704474,130796246.0
terra1940e927egpxukpjc5gvy47yh73s36gqrn0c9z9,2119943.0,0.982052958282664,6234119718,125585715.0
terra1zp52vx439cnlydak4fysl7adet65tcef9e3s9t,2114907.0,0.9820777612846326,8103302255,291599772.0
terra1cwvx9lszk96lt6sctte4yvvd3q3d0s76yy9ev2,2111267.0,0.9821025215977609,4436665454,33879570.0
terra1c6ueug5vh49cldd0eg5h20kukv827ppnv3su8t,2110282.0,0.9821272703591014,4959047791,116883090.0
terra1dzyq59pa06al3dph3vax096m2ctpg67nlyk9xx,2109999.0,0.9821520158015018,2362918103,29009791.0
terra1l376l7093xsgvk5446cq5p0v2t20xdfjcgvl8g,2106636.0,0.9821767218036358,2622118107,113293526.0
terra1rn3zmr45hdaffxu2yxg89407jdl3kevk7t0c8x,2100000.0,0.9822013499807302,1970030129,0.0
terra1el7jr0nxckf4lt6eeuf32jv4p0u66xmkd6wrmy,2099999.0,0.9822259781460968,10415864479,455206728.0
terra1fhsy43de5wcja3n8whkjchkpfg44vp0qtsupsw,2099999.0,0.9822506063114634,15582367873,720851365.0
terra1mm546vrfgvr8qnqgllkfxtf2kdww0j0mu33vuz,2099999.0,0.9822752344768301,17276294355,1034648201.0
terra13389uyzgu4z50fjwphj08er8qu7duqanng80ut,2099999.0,0.9822998626421967,11832021553,450000000.0
terra1mg9tjkgaculycmeztxk8w94r9c6eav0rsr43t0,2099998.0,0.9823244907958356,19130572795,962944762.0
terra1zsvazwgjskj9h4tu3v57kpgxjzhgrxvfyz04e0,2095394.0,0.9823490649551283,10901974435,565606508.0
terra1rf0ut9z0fqrq56w2uhsakuhszq088yydnuqxyd,2094347.0,0.9823736268355154,5379171682,91411847.0
terra1z0wj953jntaygvtd69837jrumyh2z83nwalndm,2093046.0,0.9823981734581605,7976083493,333169846.0
terra1dwpppa53gzg7xr0nq7jn8deh5de5kr0svgtj59,2091969.0,0.982422707450069,4255290390,197386381.0
terra1z68x7shu4uz5c0w7mz9geew8cj39dedtlhzxtj,2088125.0,0.9824471963606857,61607582674,3321128395.0
terra1qnjmyf2gf5lvtdumevzjdvpantlwxsdmdt7krg,2087351.0,0.9824716761940601,14383281429,498377183.0
terra142gyal4vc8dq4kcry24szr70wff7rjkf9yrm59,2084617.0,0.9824961239638933,168381477329,30080120816.0
terra1efu9svh233fczlm66ngdwpedfg88k29wth6fhs,2083904.0,0.9825205633718741,8397271555,307124760.0
terra1l8uctc6x2augwask4rt4a842xppnk7wva3ence,2082680.0,0.9825449884251459,4280769267,67002148.0
terra1w43merts6dvuaxu3xhyzy04tn4qwwuqkkggyxt,2079999.0,0.982569382036445,3289809281,0.0
terra1p2g279j4mduwu8crstz7s2wl2rdcfmth64aalv,2079999.0,0.9825937756477441,5050227863,69211982.0
terra17n487q7usptn4c55pjzxauaqms64ljrsznqcwg,2076912.0,0.9826181330556228,2432164439,6999949.0
terra1wa9tlw3k76a5ayrp6rxq5sh48jxtchu5f42gv0,2069998.0,0.9826424093781604,1526589299,0.0
terra1jp82knj3nzqvmrzxrleuh5flx53ncxuzw5mvar,2059004.0,0.9826665567663271,43307500220,2063594864.0
terra17flfpqaxla0rwndqp7s9unlnzq8ylwjkln5epl,2057923.0,0.9826906914768463,3001465695,0.0
terra1tr2xp44ele6vwppnup4dj9qd89j3qd5flw4j55,2055364.0,0.9827147961761726,2500000000,0.0
terra19nwjzfdynxufw7t02ypt0gzxr4ngwpqcp9mw7d,2054470.0,0.9827388903909322,5090982318,84536042.0
terra14wcc5ajsdnpsydjma3e8akgjt079ldhxt5jrq7,2050979.0,0.9827629436642793,3524108078,0.0
terra1cj57xs623sser7h8gn7t43vcughcggmnpmu54r,2046402.0,0.982786943259928,13684732239,634071816.0
terra190sm68jc48smnw2lxlnr5myd8jrc0cdqzx5z9a,2046285.0,0.9828109414834353,16945300516,836202429.0
terra13mm4ytxqxeszwsw6x6mpa5pqr0ggzhhva9k29z,2041592.0,0.9828348846688307,1845709000,0.0
terra1zqzw5h98w9rfz88mk97rum7wvkkxjcmj5p66f2,2041319.0,0.9828588246525631,3550313380,80333019.0
terra1jcpw6la70y9e9gng28mtqmp53h5rs0tkwndmyu,2039968.0,0.9828827487921683,4192295479,73244894.0
terra1peaycnrny0p53u7evx5gafer548stxsf0u54aj,2036923.0,0.9829066372209166,3973387109,17999870.0
terra1wf3d7tcnr093m5gc4fwtt345x6dzjtud5w3vu6,2035042.0,0.9829305035898549,1013122273,0.0
terra1qzpzdnwfp7hrt6l73n6pq2v9zd9rfhmtjkl8ng,2033742.0,0.9829543547127788,54419117538,2748484041.0
terra1rkdqut7740u5pg2266nc09vp3gp7977uucmun3,2032902.0,0.9829781959844319,46697936924,2125918044.0
terra1xftp6r8a6dpm40vf2ypqe22azplcpxn6dqkqk8,2032799.0,0.9830020360481315,3538592000,0.0
terra10mgxa7d72yeen42zk7y5a598mnkmt6u5arcreu,2032692.0,0.9830258748569669,3226601020,87825671.0
terra1k09vqe2ykpr0xpy97m678qfurud9r6tpf749yv,2030582.0,0.9830496889203482,2500000000,0.0
terra1mfalgvnfld6wrpne3j7z30q3qrlm6ye0lqm238,2030565.0,0.9830735027843585,3004911742,50225294.0
terra14p6pkgnzvh8ygxv0xg2vze73puq4euzku0xx7r,2029999.0,0.9830973100104886,3248671629,99995575.0
terra1532atsp56xe2gzt2kd043zykfwd2w95h4l88kk,2029999.0,0.9831211172366188,6409592434,180073955.0
terra1vqy5upfjxnautnddauddc0nxx7fjh94rpuu4md,2028988.0,0.9831449126060408,2164983956,0.0
terra1kffz3tcr4apetuvz7r6s4c8t0y96r6qfqg3r88,2028533.0,0.9831687026393578,8323514293,380011112.0
terra1rd4nn7sz6ccrfzywf0wv8ly2qkl45y54rxkreg,2024810.0,0.9831924490104351,7068555862,353070950.0
terra1skkuhutlhv8yjs788xx77ht8fd2zk5ykzta4q9,2023739.0,0.9832161828211422,4635511558,71589641.0
terra1wy2pf942j66wtnxmg4lfhzjq2pxuxq8ze5awql,2021434.0,0.9832398895994929,3491794000,0.0
terra157jd52m2v7lhs069ghxlg04wd3saeaahcldlya,2019998.0,0.9832635795368616,13204719335,629095479.0
terra1aelxgx62ku6t3xjqhayxwdl8ddfjx49gqk98ls,2019965.0,0.9832872690872161,4054661463,122573118.0
terra1990uc5cu6t3vcpn3x05sw8t90vn03patpsr3fr,2019297.0,0.9833109508034646,3602156841,10674124.0
terra1w9p55ql4damzpukf26v6vcnnskxnxpctdxukxx,2017937.0,0.9833346165700366,5012839362,210587309.0
terra1wzkz99dt5035l5s4dctpjwaalxqfnefyck4xcn,2012700.0,0.9833582209186261,3139078287,141979512.0
terra12k96y6evnm2dmgfwm27g7hxu3xhrhfy40akhmn,2011999.0,0.9833818170460954,12239335786,743880555.0
terra1l3zmjpmpc28zs9exkd30mznt95qp67uacalpp9,2009999.0,0.983405389718158,10303421987,300854543.0
terra1gt7pr59ly0prkfzq5ghhnfus4xkfxyexnpw5m8,2009999.0,0.9834289623902206,9587287542,500133083.0
terra1cjra626sda0j85dck8xud9ulwnegqzltfnamry,2009998.0,0.9834525350505555,2941092215,25199818.0
terra1xss5elncm05u84fn7w3xcfpgvn7c4fdmplas8w,2009503.0,0.9834761019056772,2000000000,0.0
terra1emr8z0l5d42w5d2hz4gh0k03x2tnyp36zml9vp,2006199.0,0.983499630012467,39287319962,1891830866.0
terra1kz7gvx7c0xrep2au8d2kj38yg5kplq5cz06wp7,2005931.0,0.9835231549762323,2329768595,0.0
terra1h02n3tqkhu896hpnq3jrqdlx2nwpcyn6hag55t,2004013.0,0.9835466574462625,8002599923,750950001.0
terra1jxv9gx59xwk2hhusevr5keyjk7umpqeg70pnnd,2003051.0,0.983570148634242,5499118613,219125716.0
terra1akvcef25aqx3g30jh6u8tnf86kux7sjah7xjg0,2002342.0,0.9835936315072799,2955704605,50000000.0
terra19k6czxugw9g59ggqspn88ql8qrs992epuw6ed9,2000967.0,0.9836170982547255,2996209114,10602391.0
terra1gc4xh0mlm654h6mr587670s2ldrq6ldc8prhzd,2000840.0,0.9836405635127529,1924636575,0.0
terra15zvg43cgr99jgc95xt5x24ha4yueu6kya7r78k,2000268.0,0.9836640220625339,2792892108,134778297.0
terra1gmpsjq4wn6aw3e5a8xq0xgjtmhzhyc3cxkfwdu,2000089.0,0.983687478513056,5026987314,100146575.0
terra1cm5ajysvxhy90u09p2wlt4xg4cvucjq9uzakvz,2000000.0,0.9837109339198126,7911507237,611739389.0
terra1dy4nk6w334wnhsr4pcf6saxg3t5ptv364uj422,2000000.0,0.9837343893265691,3401036000,0.0
terra136gm0n08wxuyg0y0kc4n6dyym24an58a22lwlj,2000000.0,0.9837578447333256,18516916199,999952815.0
terra1z7w5d45sw07udujjx5uxftlp0qmx2880mcf4sd,2000000.0,0.9837813001400821,3271128246,43222852.0
terra1atmvs8yk52vlr0j6ad5vag86g9fg93s3rf4vas,2000000.0,0.9838047555468385,3104462591,0.0
terra1d7d467huyy9fe4s4vl53ydmztzshgzmmmgagkz,2000000.0,0.9838282109535951,13818053542,778350782.0
terra12kh2ztcg9dylhanz4rk583eydazqaglqcyrtw6,2000000.0,0.9838516663603516,20840035567,1351205129.0
terra15cpvgt45phcykc4mz7vtlfmj4r9zg3vwkncm5t,2000000.0,0.9838751217671081,3738283124,127804645.0
terra1v5vgnnt3qm0rkga7wymuy8x4e7tqyck8nzsw0r,2000000.0,0.9838985771738646,2500000000,0.0
terra1ewkj97g3vh2sx4c0vuqm7kntlqhk59qp3k5ars,2000000.0,0.9839220325806212,4323113079,50870952.0
terra1mkjsfdgamdg8dh0en4cv6panerhl686w3x6asf,2000000.0,0.9839454879873777,3330000000,0.0
terra15kppmva7dl54ckzpvdyse67x9fv4h267mhg6qg,2000000.0,0.9839689433941342,3540004190,9899928.0
terra1q8030fupjqnarawgtls0wqvfeymd5wrzz6dprz,2000000.0,0.9839923988008907,3844799660,80448155.0
terra17swc3cw8vcp6vp05kal40vdsec87tjdtha5npc,1999999.0,0.9840158541959195,2072242585,0.0
terra1zeydux3xkdzt58s4pg84cekjm8p6seuls3chs9,1999999.0,0.9840393095909484,9055174058,552072271.0
terra1a47pmj97ufpffhu2rfnd8gddzl9yljjnk0c94w,1999999.0,0.9840627649859772,3132735011,0.0
terra1prmw6xm6xd5u6x7x207ejty00estsccuk9qxc0,1999999.0,0.984086220381006,7135338713,596332651.0
terra1aatnqm6lfacwcg7zchtelf796vr7ct7q26esn0,1999999.0,0.9841096757760348,1984657227,0.0
terra18fzgkyyjefmhq29ffr2xe7mmqs99tq7t6tv3w6,1999999.0,0.9841331311710637,50830391532,3560520202.0
terra1ak9dgy66pj5hy9v9ug0s8ul72xkujaqvavulxj,1999999.0,0.9841565865660925,6072909306,189290315.0
terra1aj5t3u2jh8dac2n272s5hx508an47ua9pkh72f,1999999.0,0.9841800419611213,28897206447,2066124544.0
terra1assx648h0ncftl6zclfehycdt4grv2swp63c7s,1999999.0,0.9842034973561501,2130968117,0.0
terra1jh7flvzzyl0mlslz6ztqnldhd0ddl80yq4ukrj,1999999.0,0.9842269527511789,5922746198,150727206.0
terra1j6qajz79l2yc65eetgnte3t4e7fdzkl6vq4uxf,1999999.0,0.9842504081462078,24496260162,1089207962.0
terra1rv7mfkuq2txarj3lj6egfp6423xp273wrz2wzp,1999999.0,0.9842738635412366,2964778000,0.0
terra106xeplp82km5xl7zk8afrvl84n9ks3hpjjl2pq,1999999.0,0.9842973189362654,6422860138,225198398.0
terra10kp5m8k98u7jza8959dz9eak4yukc5gphudxf3,1999999.0,0.9843207743312942,17588604730,816267500.0
terra1pxu9yrxqcva03pqgxdcqc3cxeqa6nkaek6r20y,1999999.0,0.984344229726323,5406842423,293099272.0
terra15w6l9jlsvzalnh7txy5n57af03zq2wpwspxt6y,1999999.0,0.9843676851213519,3043222000,0.0
terra1klx2x54hj6rhvdcp57mz6jagf8mkmgr4dshcdc,1999999.0,0.9843911405163807,5160803236,126488388.0
terra1hfjxuvdl3zlf2un5rtfrzp3qler5aflzhhc4mv,1999999.0,0.9844145959114095,14157530287,1313780226.0
terra1wk7gsrrjpy90ep5n4he5yqmnf5cvaug4s90hv9,1999999.0,0.9844380513064382,2046571482,0.0
terra10fcle5uttxvhygrathegn3fd0rvjzaz2x8efez,1999999.0,0.984461506701467,5776622873,348373118.0
terra1kct5fav03476dh04w7jzw9etejn6wpn0y9zyy5,1999999.0,0.9844849620964959,8454297004,270000000.0
terra190qxwgagucte5swthglaaq82syp3h97ncl9una,1999999.0,0.9845084174915247,2430218815,13999899.0
terra1wwgqj2rudn32gulrpl7zenqcy386z9099vvdej,1999999.0,0.9845318728865535,6946989621,211728182.0
terra14p6hwnt7px7zws5plqk5kulny5hguv6359a5j3,1999999.0,0.9845553282815823,2916648242,32320078.0
terra10dv052lh72lwpn7tz4pljr5rngarcjr4pn8a3p,1999999.0,0.9845787836766111,4569042574,76266956.0
terra1w9kyk948jsvrs5hq5yxcvzsgljy7lu0j2p6qx0,1999999.0,0.98460223907164,92498691298,4153235578.0
terra1wpznde0a736uktlfgvwklgxynsr49gxrtn573e,1999999.0,0.9846256944666688,3590206627,10443694.0
terra1kn0vclrkc62vfcjhzzy8nmlentt3p0z0433uhl,1999999.0,0.9846491498616976,2166932776,0.0
terra1dayw3m2nypl622tajvrvs26ph3f9djt030t58m,1999999.0,0.9846726052567264,5749027533,303454804.0
terra13k85xltjdu8j6r5mnrs6thw386lsm73hh9ng96,1999999.0,0.9846960606517553,3423119646,62999547.0
terra1cylr2m2533xecx9krcqedpcgs0cxcy508k5fvn,1999999.0,0.9847195160467841,4735871646,190998626.0
terra1dwne4cyg86yleuduvqd9e3asjjtkru6z4s4fv7,1999999.0,0.9847429714418129,2054814888,0.0
terra1xfkl2zfajq746f0lxgqm0gu702ddqgvaktu4h8,1999999.0,0.9847664268368417,5892985284,203026848.0
terra13nksk7y5e3shcag2pm0fhn2axv6wgl457dw7cm,1999999.0,0.9847898822318705,9526105863,516439636.0
terra1cn70sru5ut70rgr8trq9q7kjqtkcuefsgfzg36,1999999.0,0.9848133376268994,6849231719,300503524.0
terra14tl9v2s7ju8kemvf6xvuvc0pwtruqmyx3jvf6f,1999999.0,0.9848367930219282,15060966843,975531653.0
terra1paf2k6qw67qfgfje020aype852zrngv5u92vpd,1999999.0,0.984860248416957,2140065000,0.0
terra1u76djzyfhgdqvq5wevh7st5w0vv4f7m0jym6r7,1999999.0,0.9848837038119858,12985197704,499484252.0
terra1q4x0kxex7upaa59lzuzafalt34v0vq0lfw2yzl,1999999.0,0.9849071592070145,2473088746,0.0
terra1mwh7x0s5jv7fh2kked24mwhm8dg9pvysut036s,1999999.0,0.9849306146020435,2720844317,0.0
terra15f28kpkx4tzy6ngzvkfdrslxap9gugzce2hcfa,1999999.0,0.9849540699970722,21388070038,1012903065.0
terra1j6mafmje6fm7ypdxh53rexjgzyv460e5yarwx5,1999999.0,0.984977525392101,23258288977,1615000000.0
terra108fkzr06wmgzuj9mng702qcujx7wh5g2n2u5qj,1999999.0,0.9850009807871298,6354269000,312106894.0
terra1tx9anyjy9y6eurnuaul27a60t2307zh62ez4hp,1999999.0,0.9850244361821586,5085350299,289383919.0
terra12sxrtp6rwmlyx622vmk8xe9vc9dm7hdjuyp6kg,1999999.0,0.9850478915771875,15821948509,1075656851.0
terra1vx6e3py0s0md6keg4cqhsg4hcnkh9m3d2pmzs0,1999999.0,0.9850713469722163,20822807433,1222493109.0
terra1e6g0wdrv4sdwrdu6ffzccxl60yn34f5arf3ltc,1999999.0,0.9850948023672451,49330918097,2624922456.0
terra1u2fp07g6fe72y6hzaj83w2e0vgp43pc8n000l5,1999999.0,0.9851182577622739,2397675728,0.0
terra1k8vw9axr7js6k049mcx993vd4vdt2j29ewzned,1999999.0,0.9851417131573028,1592977934,0.0
terra1sr78nsn2hy0d8c2cud7pqqccvsefgx7rwsf54k,1999999.0,0.9851651685523316,5149173860,601651390.0
terra1jxy5t0r8x6c7nga70900kjfg3st7820fetfgzc,1999999.0,0.9851886239473604,10681650312,432967122.0
terra1tcryp9dwuk8kzcx462mfvyf3jsuysqme76mqew,1999999.0,0.9852120793423892,221877768,138708170.0
terra1ed0yalqy6n87pn5n5p2nr6spsxrwgmjj2c2434,1999999.0,0.985235534737418,18312763810,1386485107.0
terra12crkqfulsv8n0mwew75rsckty264eargnpj4xy,1999999.0,0.9852589901324469,2433257884,0.0
terra16pq2c7xw3zj25z59dkxh5hkwdxyk79tnxnsjw3,1999999.0,0.9852824455274757,2609433998,0.0
terra1mlrhsutg24uj93t7ksr82e2lj97kxz4wsn7yzp,1999999.0,0.9853059009225045,2275742446,0.0
terra1j6ldqev2ze2344pld4psywqkhhh47nc54dela3,1999999.0,0.9853293563175333,2883843003,0.0
terra13ce367v5gw2z3ksa9xwlm2yl2r0cc5n0mlzljw,1999998.0,0.9853528117008344,6229155712,133577229.0
terra15rceyhp669mx5jddjmlrj55w0gg65mcjpjjvar,1999998.0,0.9853762670841355,2327141099,0.0
terra1caz4sp8gpzgkfheml0l7d78hxxxzh0cmqyln6m,1999998.0,0.9853997224674367,71203391507,5460893884.0
terra1ky399jwnpfmnn0dpj0wzkc26kp4eaj6vqlux0s,1995008.0,0.9854231193294979,3161058922,0.0
terra13d264hvhm55e35arqg0ekp4cnnjkp9wdetwcz4,1991395.0,0.9854464738193668,3110630937,74441518.0
terra1yh879r7rknlhyy4adsshp2vkxp7yl5kqycqw76,1990820.0,0.9854698215658063,68342010502,4132765900.0
terra1rzfg6wsy8fcycx74h2qkdrjqjuu5exfpwfv086,1990000.0,0.9854931596955291,3350332480,17845719.0
terra1rv4msjrmfx0gm42nn0s2dc8pk3sx6tq5u97gus,1989999.0,0.9855164978135241,4107266721,222139385.0
terra1l2p0dk24gk4uwkfqnf8wdanv7s50ccdsatfws9,1989999.0,0.9855398359315192,3984009205,94516166.0
terra1lhuf7q8hujyudw6uf68u35a9fa93267vz3468u,1989999.0,0.9855631740495142,4122008184,36035672.0
terra1qq7x4yz093u6z96q5gq8vmz42wuhf3584hlez5,1989093.0,0.98558650154221,20055834031,888558219.0
terra1n7zx5ghzx9mu4hqk3cq0we43436xd64r5n7npu,1988692.0,0.9856098243320967,7602828824,323399361.0
terra10hh6vwkqa7ryklff48u9qkcnx7jzmf964lx0z0,1988518.0,0.985633145081363,12961931991,677724921.0
terra1fkau7n9snamxt405l666482ly80amn6f9pqngd,1987223.0,0.9856564506432535,40104308889,5861014361.0
terra14wlmsud7rgkvkd6yjn03504wl0n5wlyehdc3sc,1985595.0,0.9856797371124428,5731127364,225998022.0
terra1kfnydhq2qut5793wpza7ph2c0pyg8e708kg9fn,1984334.0,0.9857030087929982,2561000000,0.0
terra1fpqsw5yw7qmad9lxhnn9clgq78nlxeu90gp9g8,1983624.0,0.9857262721468842,4610505977,66399522.0
terra14g2krhpd6gve8jqwp9p5jfnrkg4s5ec9zlmc4r,1983296.0,0.9857495316540835,2445340000,0.0
terra1gkkgel5zyn8dutehe08nsl4rsvyvy3f6r2z3z6,1982787.0,0.9857727851918817,4961680493,200924287.0
terra1clvatc2kc6w8f59q5w34vvsvnq80egm4ufsjs7,1979999.0,0.985796006032843,597881816,0.0
terra1t9ga94tawwjhfgmu7pkysf2j792gzqv37at875,1978233.0,0.9858192061626802,3251556319,34726770.0
terra1t5z5fcxe437s6ag470dkme4zrzd35uw6dhk6yn,1978080.0,0.9858424044981786,2252654216,0.0
terra1nhy3z6xmpkkmytext8445d275qr3mdusp93c0q,1972600.0,0.9858655385658626,14060216805,1061498692.0
terra1g0gdlanxmek7mvn6r6jahs375f4w58qcjfwqx5,1969998.0,0.9858886421180623,2038801999,0.0
terra1ehravy9mzsjwtayflqhgelawyg2ke6k52stlev,1961421.0,0.9859116450817502,1723909664,33062175.0
terra16gj4m02zxjzf40gd5qxzxfy8prvmegzkx6ttzu,1960981.0,0.9859346428852486,3500000000,0.0
terra1unk4vmhhn87lc9gn7yhmaesy3qdj7qh4263x9h,1959999.0,0.9859576291721422,3851551278,0.0
